City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
371,Makinsk,52.63,70.42,23.51,76,0,4.63,KZ,1554087337
372,Jalpan,19.0,-100.36,53.48,66,0,1.72,MX,1554087337
373,Mount Gambier,-37.83,140.78,62.6,51,90,5.82,AU,1554084000
374,Port Hardy,50.7,-127.42,51.8,66,20,5.82,CA,1554084000
375,Whitehorse,60.72,-135.06,48.2,36,40,4.7,CA,1554084000
376,Makhachkala,42.98,47.5,44.6,75,20,24.61,RU,1554084000
377,Shahgarh,24.31,79.12,79.94,31,0,5.19,IN,1554087339
378,Arzgir,45.37,44.21,33.59,91,8,13.02,RU,1554087339
379,Tuatapere,-46.13,167.69,53.01,74,76,17.0,NZ,1554087007
380,Semey,50.41,80.25,41.0,86,75,8.95,KZ,1554085800
381,Skjervoy,70.03,20.97,34.4,100,88,30.24,NO,1554087343
382,Roald,62.58,6.12,41.0,93,48,19.46,NO,1554087303
383,Biak,-0.91,122.88,79.67,98,92,1.5,ID,1554087343
384,Talnakh,69.49,88.39,29.27,97,88,13.8,RU,1554087343
385,Constitucion,23.99,-104.67,71.6,15,5,9.17,MX,1554083220
386,Solnechnyy,50.72,136.64,27.83,71,80,6.42,RU,1554087344
387,Batticaloa,7.71,81.69,83.18,95,0,4.29,LK,1554087344
388,Constantine,36.36,6.61,50.0,87,75,8.05,DZ,1554084000
389,Manyana,-35.26,150.51,66.99,72,75,6.93,AU,1554087135
390,Goksun,38.02,36.5,48.2,93,75,3.36,TR,1554083400
391,Emba,34.81,32.42,51.8,87,40,9.17,CY,1554086808
392,Wote,-1.78,37.63,67.16,98,92,2.17,KE,1554087346
393,Port-Gentil,-0.72,8.78,81.92,98,8,5.97,GA,1554087346
394,Brokopondo,5.06,-54.98,77.0,83,0,3.36,SR,1554084000
395,Marrakesh,31.63,-7.99,53.6,87,40,3.36,MA,1554085800
396,Camacari,-12.7,-38.32,76.97,94,100,4.85,BR,1554087350
397,Thaba-Tseka,-29.52,28.61,49.88,73,32,3.62,LS,1554087350
398,Manali,32.25,77.19,2.36,79,0,1.61,IN,1554087350
399,Butajira,8.12,38.38,49.88,81,56,2.39,ET,1554087350
400,Aberdeen,45.47,-98.49,35.6,74,90,17.22,US,1554087340
401,Kochubey,44.39,46.54,45.83,93,64,28.68,RU,1554087351
402,San Ramon,12.92,-85.84,66.99,71,0,1.01,NI,1554087057
403,El Jicaro,14.91,-89.89,68.96,58,0,1.5,GT,1554087351
404,Havre-Saint-Pierre,50.23,-63.6,39.2,86,90,10.29,CA,1554084000
405,Villamontes,-21.26,-63.47,76.79,67,56,6.76,BO,1554087352
406,Saint George,39.45,22.34,42.8,86,0,2.62,GR,1554083400
407,Amapa,15.09,-87.97,78.8,74,20,5.82,HN,1554084000
408,Fulton,43.32,-76.42,30.99,92,90,19.46,US,1554087346
409,Inirida,3.87,-67.92,76.52,94,0,2.17,CO,1554087353
410,Rawson,-43.3,-65.11,57.26,49,0,2.95,AR,1554087353
411,Hounde,11.5,-3.52,74.81,76,56,8.88,BF,1554087353
412,Powell River,49.84,-124.52,62.6,54,20,1.28,CA,1554087124
413,Imelda,7.64,122.93,81.65,71,56,3.06,PH,1554087354
414,Margate,-43.03,147.26,62.01,41,40,5.82,AU,1554087316
415,Moron,10.49,-68.2,71.57,95,88,3.18,VE,1554087354
416,Bafia,4.74,11.22,70.85,95,8,3.4,CM,1554087355
417,Xam Nua,20.42,104.04,73.46,79,48,2.51,LA,1554087355
418,Kishpek,43.66,43.64,32.0,87,90,8.95,RU,1554084000
419,Norton Shores,43.17,-86.26,28.99,58,1,4.7,US,1554087336
420,Vostok,46.45,135.83,29.9,51,76,3.4,RU,1554087355
421,Puerto Colombia,10.99,-74.96,80.6,83,0,13.87,CO,1554086737
422,Marquette,46.54,-87.4,27.0,49,1,4.7,US,1554087181
423,Mumford,5.26,-0.76,77.87,93,0,6.64,GH,1554087356
424,Ust-Kuyga,70.0,135.55,23.33,78,24,4.18,RU,1554087356
425,Tarascon,43.81,4.66,46.99,93,64,3.36,FR,1554087305
426,Petatlan,17.52,-101.27,78.8,69,5,2.51,MX,1554083520
427,Slave Lake,55.28,-114.77,35.6,80,75,4.7,CA,1554084000
428,Bodden Town,19.28,-81.25,78.8,88,20,9.17,KY,1554087600
429,Tallahassee,30.44,-84.28,54.0,93,75,3.36,US,1554087356
430,Kalmunai,7.42,81.82,83.18,78,0,3.85,LK,1554087358
431,Nizhneudinsk,54.91,99.03,42.86,82,44,4.18,RU,1554087358
432,Jibert,46.0,25.07,37.0,77,0,2.28,RO,1554087309
433,Kununurra,-15.77,128.74,93.2,18,0,11.41,AU,1554084000
434,Ketchikan,55.34,-131.65,55.4,70,1,18.34,US,1554083760
435,Pueblo Nuevo,23.99,-106.96,66.0,87,0,2.95,MX,1554087016
436,Alexander City,32.94,-85.95,48.99,65,1,7.65,US,1554087319
437,Itai,-23.42,-49.09,68.96,76,0,11.23,BR,1554087360
438,Litovko,49.24,135.18,32.78,43,80,4.52,RU,1554087360
439,Garowe,8.41,48.48,70.13,89,88,6.64,SO,1554087360
440,Hualmay,-11.1,-77.61,64.28,98,32,5.53,PE,1554087360
441,Paamiut,61.99,-49.67,26.03,100,76,11.23,GL,1554087361
442,Mezen,65.85,44.24,23.87,84,0,5.64,RU,1554087361
443,Jinka,5.79,36.57,66.17,68,64,1.83,ET,1554087361
444,Honningsvag,70.98,25.97,28.4,86,40,34.45,NO,1554085200
445,Tessalit,20.2,1.01,77.06,37,92,10.67,ML,1554087362
446,Aksarka,66.56,67.8,21.44,92,36,10.89,RU,1554087362
447,Clones,54.18,-7.23,46.99,82,92,5.99,GB,1554087305
448,Sheltozero,61.37,35.37,25.31,79,36,12.8,RU,1554087362
449,Sabha,27.03,14.43,55.55,45,0,3.18,LY,1554087363
450,Paulista,-6.6,-37.62,70.49,97,92,1.05,BR,1554087363
451,Dinar,38.07,30.16,37.4,80,75,3.36,TR,1554085200
452,Honolulu,21.3,-157.86,80.6,61,20,11.41,US,1554087238
453,Horodnytsya,50.81,27.32,37.28,61,0,12.35,UA,1554087363
454,Coruripe,-10.12,-36.18,80.48,100,80,8.66,BR,1554087364
455,Sanchursk,56.94,47.25,35.3,90,44,12.8,RU,1554087364
456,Necochea,-38.55,-58.74,66.0,77,36,3.62,AR,1554086768
457,Oranjemund,-28.55,16.43,59.78,95,0,16.37,ZA,1554087306
458,Lorengau,-2.02,147.27,84.35,94,88,11.56,PG,1554087365
459,Puerto Escondido,15.86,-97.07,80.6,74,40,7.09,MX,1554083100
460,Leshukonskoye,64.9,45.76,24.86,90,8,4.52,RU,1554087365
461,Port Lincoln,-34.72,135.86,65.18,94,24,2.95,AU,1554087365
462,Hervey Bay,-25.3,152.85,82.99,50,75,16.11,AU,1554086720
463,Meulaboh,4.14,96.13,82.73,100,12,3.4,ID,1554087366
464,Kondinskoye,59.65,67.41,30.98,79,36,7.99,RU,1554087366
465,Taft,11.9,125.42,82.55,82,8,12.12,PH,1554087366
466,Salinopolis,-0.61,-47.36,79.04,100,92,8.32,BR,1554087367
467,Katete,-0.78,29.75,59.6,90,12,2.73,UG,1554087367
468,Molchanovo,57.58,83.76,32.33,91,48,14.47,RU,1554087367
469,Umm Lajj,25.02,37.27,58.16,100,0,6.98,SA,1554087162
470,Pitea,65.32,21.48,26.6,63,0,6.93,SE,1554087002
471,Lalpur,24.18,88.96,78.05,88,0,8.99,BD,1554087368
472,Point Pleasant,40.08,-74.07,44.6,48,1,14.99,US,1554087318
473,Jacmel,18.24,-72.54,77.0,88,44,7.2,HT,1554087316
474,Okahandja,-21.98,16.91,62.6,63,92,5.82,NA,1554084000
475,Xiongzhou,32.34,118.83,71.01,36,0,4.47,CN,1554087310
476,Ojinaga,29.56,-104.41,57.2,26,1,16.11,US,1554086803
477,Mamallapuram,12.63,80.17,86.0,79,20,11.41,IN,1554085800
478,Kamenka,53.19,44.05,41.0,74,56,12.57,RU,1554087243
479,Ust-Nera,64.57,143.24,15.86,74,0,2.39,RU,1554087370
480,Peru,41.33,-89.13,34.0,65,1,4.7,US,1554087319
481,Samarai,-10.62,150.67,76.34,100,92,13.35,PG,1554087370
482,Brae,60.4,-1.35,42.8,86,68,18.34,GB,1554085200
483,Mount Isa,-20.73,139.49,80.6,28,0,11.41,AU,1554084000
484,Chipinge,-20.19,32.62,59.96,93,0,3.18,ZW,1554087371
485,Srandakan,-7.94,110.25,83.09,90,56,4.18,ID,1554087251
486,Neftcala,39.37,49.25,43.31,100,92,6.42,AZ,1554087371
487,Slapanice,49.17,16.73,45.0,67,0,6.93,CZ,1554087333
488,Kachiry,53.07,76.1,33.32,83,0,4.52,KZ,1554087260
489,Acapulco,16.86,-99.88,78.8,69,5,5.82,MX,1554082980
490,Gediz,38.99,29.39,28.0,93,0,7.0,TR,1554083400
491,Sorland,67.67,12.69,37.82,100,92,19.84,NO,1554087373
492,Tumpat,6.2,102.17,87.8,66,75,4.7,MY,1554084000
493,Okakarara,-20.59,17.46,65.27,61,0,7.31,NA,1554087373
494,Palana,59.08,159.95,37.55,65,0,4.63,RU,1554087373
495,Paragominas,-3.0,-47.35,73.28,98,64,2.73,BR,1554087374
496,Sawtell,-30.38,153.1,80.01,53,20,13.87,AU,1554087193
497,Seminole,32.72,-102.64,44.6,33,1,10.29,US,1554086739
498,Buraydah,26.33,43.97,62.6,42,40,18.34,SA,1554084000
499,Bileca,42.87,18.43,50.0,86,0,1.12,BA,1554085800
500,Artyom,43.36,132.19,39.2,32,20,11.18,RU,1554085800
501,Fatehpur,31.18,71.21,72.83,33,0,3.62,PK,1554087375
502,Tokonou,9.65,-9.78,73.55,76,12,7.43,GN,1554087375
503,Lima,-12.06,-77.04,71.6,78,0,16.11,PE,1554087136
504,Hit,33.64,42.83,50.96,96,88,10.11,IQ,1554087379
505,Souillac,45.6,-0.6,51.8,57,0,2.95,FR,1554087301
506,Palu,-0.9,119.87,77.87,72,20,1.95,ID,1554087331
507,Namakkal,11.22,78.17,82.46,62,0,3.18,IN,1554087379
508,Koulikoro,12.86,-7.56,86.0,37,20,4.7,ML,1554085800
509,Stephenville,32.22,-98.2,48.2,48,1,3.36,US,1554087312
510,Payo,-3.75,103.64,78.05,95,76,4.29,ID,1554087380
511,Wageningen,51.98,5.66,39.0,74,0,10.29,NL,1554087365
512,Maues,-3.38,-57.72,74.9,98,64,2.62,BR,1554087381
513,Calabar,4.98,8.34,77.78,93,0,3.4,NG,1554087381
514,Lac du Bonnet,50.25,-96.06,32.0,79,88,4.0,CA,1554087308
515,Alekseyevsk,57.84,108.35,38.45,55,0,4.97,RU,1554087381
516,Wolsztyn,52.11,16.12,33.01,92,0,3.18,PL,1554087298
517,Rio Grande,-32.03,-52.1,69.05,95,12,6.64,BR,1554087382
518,Yongan,39.7,113.69,48.26,41,12,3.85,CN,1554087382
519,Berlevag,70.86,29.09,28.4,86,40,34.45,NO,1554085200
520,Takab,36.4,47.11,33.05,100,88,2.39,IR,1554087382
521,San Jose,15.79,120.99,80.93,74,68,3.06,PH,1554087383
522,Birao,10.3,22.78,67.61,31,0,7.99,CF,1554087384
523,Bourail,-21.57,165.5,84.53,59,44,4.41,NC,1554087384
524,Bouafle,48.96,1.9,50.0,81,0,6.93,FR,1554087330
525,Xifeng,42.73,124.72,41.69,59,8,5.19,CN,1554087385
526,Tungor,53.39,142.95,23.96,95,88,15.48,RU,1554087385
527,Metro,-5.11,105.31,85.88,79,12,5.97,ID,1554087385
528,Manggar,-2.88,108.27,87.23,90,0,3.96,ID,1554087385
529,Poum,41.28,20.71,29.36,76,0,1.39,MK,1554087313
530,Koryazhma,61.32,47.16,26.57,87,24,8.1,RU,1554087386
531,Oga,8.18,5.65,79.31,70,0,9.78,NG,1554087386
532,Kitimat,54.02,-128.69,57.2,30,20,8.05,CA,1554084000
533,Masakin,15.32,47.68,57.08,46,0,3.29,YE,1554087386
534,Ribeira Brava,32.65,-17.07,59.0,72,20,6.93,PT,1554087333
535,Jumla,29.28,82.18,34.13,82,32,1.72,NP,1554087387
536,Kailua,21.39,-157.74,80.6,57,20,8.05,US,1554087238
537,Ostersund,63.18,14.64,28.0,68,56,5.82,SE,1554087114
538,Julfa,38.95,45.63,39.2,95,90,4.7,AZ,1554085800
539,Dali,25.6,100.24,64.73,57,8,3.96,CN,1554087388
540,Shizunai,42.33,142.37,38.36,70,44,4.52,JP,1554087388
541,Puerto Narino,-3.77,-70.38,77.0,100,75,2.24,CO,1554084000
